Symbol,Date_2,Date_3,Date_4,Date_5,Date_6,Date_7,Date_8,Date_9,Date_10,Date_11
Illinois Tool Works Inc.,94.61000061035156,81.25,130.41000366210938,155.63999938964844,154.60000610351562,180.22999572753903,227.47000122070312,215.97000122070312,233.509994506836,256.8699951171875
"Stanley Black & Decker, Inc.",94.4499969482422,95.6999969482422,127.25,152.39999389648438,149.97000122070312,148.22999572753906,209.42999267578125,102.54000091552734,83.69999694824219,102.91999816894533
Masco Corporation,21.370826721191406,24.81999969482422,34.029998779296875,40.470001220703125,39.7400016784668,48.310001373291016,58.65999984741211,56.290000915527344,53.09000015258789,81.68000030517578
CSX Corporation,11.66333293914795,7.586667060852051,16.303333282470703,18.233333587646484,26.303333282470703,24.77666664123535,31.739999771118164,34.47999954223633,31.200000762939453,33.2599983215332
"L3Harris Technologies, Inc.",69.66999816894531,84.25,111.0199966430664,160.35000610351562,177.77999877929688,209.6600036621093,224.25,239.8800048828125,173.57000732421875,248.02999877929688
Fastenal Company,23.020000457763672,18.834999084472656,25.434999465942383,26.424999237060547,34.92499923706055,42.880001068115234,54.02000045776367,55.70000076293945,54.209999084472656,76.66999816894531
Snap-on Incorporated,134.66000366210938,157.3000030517578,172.38999938964844,146.3800048828125,169.39999389648438,156.05999755859375,227.07000732421875,231.5800018310547,255.8600006103516,332.5899963378906
FedEx Corporation,176.4600067138672,126.91999816894533,195.3600006103516,234.63999938964844,187.0399932861328,149.3800048828125,299.6700134277344,233.4199981689453,261.0899963378906,275.45001220703125
"AMETEK, Inc.",49.720001220703125,47.88999938964844,55.150001525878906,75.06999969482422,87.0199966430664,95.9499969482422,136.3000030517578,129.63999938964844,151.66000366210938,168.0500030517578
"Old Dominion Freight Line, Inc.",25.85333251953125,17.333332061767578,30.74333381652832,47.58333206176758,50.01666641235352,83.43499755859375,128.80999755859375,151.61000061035156,200.3300018310547,200.8800048828125
"Axon Enterprise, Inc.",22.520000457763672,14.630000114440918,26.56999969482422,38.630001068115234,64.26000213623047,97.2699966430664,179.9199981689453,130.57000732421875,195.4199981689453,444.7699890136719
"Huntington Ingalls Industries, Inc.",104.20999908447266,123.6500015258789,212.6600036621093,254.77999877929688,207.6300048828125,206.0200042724609,204.69000244140625,236.1699981689453,201.0800018310547,255.1600036621093
"Waste Management, Inc.",48.650001525878906,51.52000045776367,72.81999969482422,83.29000091552734,106.16999816894533,113.52999877929688,143.11000061035156,175.2899932861328,156.47000122070312,208.259994506836
"Rockwell Automation, Inc.",106.87000274658205,91.68000030517578,151.8300018310547,173.2100067138672,175.8699951171875,225.57000732421875,292.9100036621094,255.9100036621093,281.3599853515625,271.3299865722656
"W.W. Grainger, Inc.",242.6499938964844,189.4199981689453,258.1600036621094,273.0299987792969,278.95001220703125,328.3800048828125,457.7000122070313,583.6799926757812,681.47998046875,1104.1300048828125
Cummins Inc.,143.97000122070312,84.3499984741211,154.50999450683594,158.75,166.1699981689453,183.8999938964844,243.27999877929688,230.2700042724609,230.77999877929688,334.6600036621094
RTX Corporation,71.42857360839844,53.88924026489258,70.79924774169922,78.842041015625,87.9798583984375,74.16000366210938,86.22000122070312,94.98999786376952,71.58000183105469,125.43000030517578
Norfolk Southern Corporation,101.27999877929688,71.7699966430664,123.52999877929688,133.58999633789062,201.1300048828125,191.4900054931641,261.7900085449219,257.79998779296875,202.5,253.58999633789065
Union Pacific Corporation,113.69000244140624,74.11000061035156,109.66999816894533,131.3000030517578,175.88999938964844,181.6600036621093,221.22000122070312,240.88999938964844,209.2400054931641,231.97999572753903
Jacobs Solutions Inc.,35.27151107788086,31.44528007507324,48.61320114135742,46.975772857666016,64.11027526855469,74.77861022949219,113.23308563232422,112.50626373291016,110.45948028564452,141.1999969482422
Pool Corporation,60.93000030517578,74.5,116.76000213623048,143.5,184.9600067138672,255.3600006103516,475.510009765625,386.6300048828125,343.70001220703125,369.8900146484375
Dover Corporation,57.56058120727539,42.73020935058594,65.3311767578125,79.24878692626953,97.87999725341795,108.97000122070312,154.8800048828125,139.08999633789062,141.35000610351562,192.4600067138672
"Expeditors International of Washington, Inc.",44.16999816894531,42.20000076293945,56.130001068115234,61.630001068115234,78.22000122070312,77.91999816894531,128.19000244140625,106.54000091552734,113.91000366210938,120.08000183105467
Generac Holdings Inc.,45.9900016784668,27.350000381469727,40.34000015258789,45.06999969482422,57.5,113.87000274658205,448.1499938964844,255.6199951171875,106.75,165.64999389648438
"Republic Services, Inc.",39.11000061035156,43.27000045776367,61.220001220703125,65.94000244140625,82.19000244140625,89.80999755859375,112.6500015258789,147.94000244140625,146.36000061035156,200.4199981689453
Emerson Electric Co.,61.45000076293945,43.09000015258789,62.16999816894531,67.91999816894531,70.0999984741211,69.33000183105469,98.61000061035156,88.86000061035156,97.0999984741211,108.66000366210938
Parker-Hannifin Corporation,125.2300033569336,87.98999786376953,155.6199951171875,170.36000061035156,176.0800018310547,202.13999938964844,313.3900146484375,299.19000244140625,387.2999877929688,623.6500244140625
TransDigm Group Incorporated,192.6300048828125,218.259994506836,254.6000061035156,305.1400146484375,478.5899963378906,494.9400024414063,653.6599731445312,668.8300170898438,847.3599853515625,1339.0799560546875
PACCAR Inc,45.540000915527344,30.206666946411133,45.8466682434082,42.58666610717773,46.79333114624024,52.5533332824707,58.87333297729492,62.3466682434082,84.93000030517578,107.06999969482422
"Copart, Inc.",4.621250152587891,4.213749885559082,7.537499904632568,12.4975004196167,16.684999465942383,22.559999465942383,34.787498474121094,32.532501220703125,43.15999984741211,51.84999847412109
Honeywell International Inc.,92.95352935791016,92.72471618652344,119.52821350097656,138.3425750732422,171.3800048828125,162.9199981689453,225.0200042724609,202.77999877929688,189.77999877929688,206.1000061035156
Global Payments Inc.,40.85499954223633,57.09999847412109,78.8499984741211,111.12000274658205,144.3300018310547,189.77999877929688,189.6000061035156,133.67999267578125,119.16000366210938,101.76000213623048
"Delta Air Lines, Inc.",46.220001220703125,44.5,51.209999084472656,54.2599983215332,57.65999984741211,36.970001220703125,42.84999847412109,34.540000915527344,37.66999816894531,55.380001068115234
Hubbell Incorporated,105.37999725341795,89.06999969482422,123.41000366210938,119.5500030517578,128.7100067138672,137.75999450683594,191.52999877929688,221.19000244140625,305.8399963378906,449.6700134277344
Southwest Airlines Co.,41.47999954223633,39.77000045776367,57.86000061035156,56.68999862670898,53.369998931884766,40.59000015258789,52.97999954223633,38.93999862670898,28.049999237060547,30.299999237060547
"C.H. Robinson Worldwide, Inc.",71.80999755859375,63.560001373291016,79.41999816894531,91.55999755859376,83.41999816894531,85.0999984741211,92.73999786376952,116.11000061035156,85.93000030517578,108.94000244140624
Trane Technologies plc,48.32428359985352,40.139644622802734,63.23506546020508,65.94258880615234,95.63227081298828,98.98999786376952,192.7700042724609,166.4199981689453,200.4499969482422,392.760009765625
Caterpillar Inc.,93.0199966430664,59.869998931884766,98.0999984741211,146.99000549316406,135.1699981689453,137.72000122070312,218.5800018310547,195.92999267578125,273.0599975585937,390.6099853515625
3M Company,132.3076934814453,115.96154022216795,153.31939697265625,180.49331665039065,154.47325134277344,139.52340698242188,167.2073516845703,123.26923370361328,81.13712310791016,130.2899932861328
Textron Inc.,40.52000045776367,37.34999847412109,48.209999084472656,57.45000076293945,52.4900016784668,40.54999923706055,67.91999816894531,67.66999816894531,77.79000091552734,83.2699966430664
Johnson Controls International plc,44.39790725708008,31.71727752685547,42.630001068115234,34.31999969482422,38.97999954223633,36.810001373291016,70.69000244140625,58.52999877929688,55.150001525878906,77.7300033569336
General Dynamics Corporation,141.13999938964844,125.98999786376952,189.58999633789065,221.07000732421875,174.57000732421875,167.77999877929688,189.3300018310547,242.69000244140625,218.33999633789065,303.9200134277344
GE Aerospace,121.10489654541016,136.5365447998047,146.2651824951172,64.41035461425781,51.08738327026367,42.16577911376953,65.34201049804688,49.79150772094727,88.78691101074219,175.36000061035156
"Quanta Services, Inc.",28.290000915527344,18.1299991607666,38.470001220703125,34.0,39.75,43.310001373291016,90.62999725341795,144.1199951171875,188.4499969482422,313.3599853515625
The Boeing Company,124.63999938964844,125.62999725341795,175.55999755859375,321.1199951171875,375.7999877929688,230.5,238.2899932861328,167.1999969482422,197.7100067138672,150.69000244140625
Xylem Inc.,36.84000015258789,32.97999954223633,48.33000183105469,76.31999969482422,79.54000091552734,72.30000305175781,121.63999938964844,102.31999969482422,90.9000015258789,130.7899932861328
"United Rentals, Inc.",108.20999908447266,54.900001525878906,128.92999267578125,177.14999389648438,137.0,158.27999877929688,321.5899963378906,331.3800048828125,433.2900085449219,824.6500244140625
"J.B. Hunt Transport Services, Inc.",79.94999694824219,65.19000244140625,100.81999969482422,114.95999908447266,94.4800033569336,122.01000213623048,165.4499969482422,188.67999267578125,189.4900054931641,178.8800048828125
"Verisk Analytics, Inc.",63.0,72.05999755859375,85.19000244140625,101.66000366210938,140.35000610351562,169.6699981689453,180.02000427246094,203.5599975585937,241.9499969482422,262.8599853515625
"United Airlines Holdings, Inc.",63.68999862670898,45.66999816894531,75.41000366210938,68.18000030517578,88.30999755859375,48.68999862670898,50.619998931884766,38.959999084472656,43.06999969482422,76.08999633789062
Nordson Corporation,75.26000213623047,55.52000045776367,120.04000091552734,134.64999389648438,145.30999755859375,200.97999572753903,221.2899932861328,244.8099975585937,224.17999267578125,250.3699951171875
Westinghouse Air Brake Technologies Corporation,84.52999877929688,63.59000015258789,82.70999908447266,80.70999908447266,74.9800033569336,72.05000305175781,82.95999908447266,94.63999938964844,106.18000030517578,190.8500061035156
Pentair plc,40.84620666503906,29.966419219970703,39.85224914550781,45.85627746582031,38.9900016784668,42.02000045776367,70.37999725341797,50.45000076293945,64.9800033569336,98.98999786376952
IDEX Corporation,75.19999694824219,69.95999908447266,93.62000274658205,141.50999450683594,155.35000610351562,166.86000061035156,224.5,215.8999938964844,207.1300048828125,204.83999633789065
Northrop Grumman Corporation,144.32000732421875,184.2100067138672,244.1199951171875,349.2900085449219,289.92999267578125,348.7900085449219,370.3299865722656,492.510009765625,424.8999938964844,512.1500244140625
Eaton Corporation plc,66.80999755859375,47.86000061035156,71.88999938964844,79.70999908447266,81.41999816894531,95.66999816894533,155.07000732421875,151.99000549316406,212.6600036621093,345.510009765625
Cintas Corporation,17.967500686645508,21.00749969482422,29.61000061035156,42.397499084472656,54.94499969482422,72.87750244140625,98.01750183105467,109.7750015258789,126.1875,208.58999633789065
Deere & Company,87.5199966430664,73.12000274658203,109.61000061035156,152.16000366210938,164.1199951171875,168.80999755859375,354.2799987792969,364.6900024414063,380.8699951171875,412.3500061035156
"Builders FirstSource, Inc.",6.380000114440918,8.170000076293945,12.479999542236328,19.65999984741211,14.710000038146973,23.39999961853028,43.75,67.0,121.83999633789062,184.8000030517578
Lockheed Martin Corporation,187.9100036621093,215.9900054931641,265.6600036621094,338.8500061035156,332.54998779296875,414.2999877929688,379.0700073242188,441.5899963378906,413.6499938964844,555.1699829101562
"United Parcel Service, Inc.",110.05999755859376,90.04000091552734,107.72000122070312,102.16999816894533,105.51000213623048,110.4499969482422,213.3300018310547,204.97999572753903,153.77999877929688,135.33999633789062
Equifax Inc.,80.61000061035156,102.86000061035156,129.36000061035156,116.41999816894533,123.3000030517578,179.4499969482422,247.25,214.0200042724609,185.5599975585937,270.0199890136719
A. O. Smith Corporation,26.725000381469727,31.7549991607666,50.290000915527344,62.47999954223633,52.52000045776367,50.880001068115234,71.19000244140625,64.20999908447266,64.51000213623047,77.0
